Target_DE_TransE_1,Target_DE_SimplE_1,Target_DE_DistMult_1,Target_TERO_1,Target_ATISE_1
-7.300238609313965,11.242798805236816,11.863639831542969,105.81797790527344,115.02786254882812
-7.300238609313965,11.242798805236816,11.863639831542969,105.81797790527344,115.02786254882812
-7.300238609313965,11.242798805236816,11.863639831542969,105.81797790527344,115.02786254882812
-7.300238609313965,11.242798805236816,11.863639831542969,105.81797790527344,115.02786254882812
-10.52613639831543,5.780736446380615,7.491940498352051,110.83758544921875,117.92474365234375
-10.52613639831543,5.780736446380615,7.491940498352051,110.83758544921875,117.92474365234375
-10.52613639831543,5.780736446380615,7.491940498352051,110.83758544921875,117.92474365234375
-10.52613639831543,5.780736446380615,7.491940498352051,110.83758544921875,117.92474365234375
-9.97851848602295,2.8552424907684326,4.785658359527588,110.43856811523438,120.94406127929688
-9.97851848602295,2.8552424907684326,4.785658359527588,110.43856811523438,120.94406127929688
-9.97851848602295,2.8552424907684326,4.785658359527588,110.43856811523438,120.94406127929688
-9.97851848602295,2.8552424907684326,4.785658359527588,110.43856811523438,120.94406127929688
-6.250605583190918,13.903814315795898,14.218798637390137,111.38340759277344,106.64118194580078
-6.250605583190918,13.903814315795898,14.218798637390137,111.38340759277344,106.64118194580078
-6.250605583190918,13.903814315795898,14.218798637390137,111.38340759277344,106.64118194580078
-6.250605583190918,13.903814315795898,14.218798637390137,111.38340759277344,106.64118194580078
-11.350142478942871,5.375967025756836,4.582125663757324,115.93373107910156,122.26350402832031
-11.350142478942871,5.375967025756836,4.582125663757324,115.93373107910156,122.26350402832031
-11.350142478942871,5.375967025756836,4.582125663757324,115.93373107910156,122.26350402832031
-11.350142478942871,5.375967025756836,4.582125663757324,115.93373107910156,122.26350402832031
-13.942150115966797,1.6050390005111694,3.2685086727142334,119.2713623046875,117.88027954101562
-13.942150115966797,1.6050390005111694,3.2685086727142334,119.2713623046875,117.88027954101562
-13.942150115966797,1.6050390005111694,3.2685086727142334,119.2713623046875,117.88027954101562
-13.942150115966797,1.6050390005111694,3.2685086727142334,119.2713623046875,117.88027954101562
-14.078783988952637,6.529272079467773,7.00653600692749,109.76691436767578,119.3529052734375
-14.078783988952637,6.529272079467773,7.00653600692749,109.76691436767578,119.3529052734375
-14.078783988952637,6.529272079467773,7.00653600692749,109.76691436767578,119.3529052734375
-14.078783988952637,6.529272079467773,7.00653600692749,109.76691436767578,119.3529052734375
-9.886065483093262,10.501075744628906,12.251872062683105,107.28752899169922,125.69448852539062
-9.886065483093262,10.501075744628906,12.251872062683105,107.28752899169922,125.69448852539062
-9.886065483093262,10.501075744628906,12.251872062683105,107.28752899169922,125.69448852539062
-9.886065483093262,10.501075744628906,12.251872062683105,107.28752899169922,125.69448852539062
-13.408537864685059,-0.44440215826034546,0.28347212076187134,125.23176574707031,137.12965393066406
-13.408537864685059,-0.44440215826034546,0.28347212076187134,125.23176574707031,137.12965393066406
-13.408537864685059,-0.44440215826034546,0.28347212076187134,125.23176574707031,137.12965393066406
-13.408537864685059,-0.44440215826034546,0.28347212076187134,125.23176574707031,137.12965393066406
-10.91409969329834,6.969252109527588,8.595760345458984,111.1752700805664,117.48316955566406
-10.91409969329834,6.969252109527588,8.595760345458984,111.1752700805664,117.48316955566406
-10.91409969329834,6.969252109527588,8.595760345458984,111.1752700805664,117.48316955566406
-10.91409969329834,6.969252109527588,8.595760345458984,111.1752700805664,117.48316955566406
-10.147124290466309,5.349404811859131,7.7441205978393555,110.76052856445312,120.45133972167969
-10.147124290466309,5.349404811859131,7.7441205978393555,110.76052856445312,120.45133972167969
-10.147124290466309,5.349404811859131,7.7441205978393555,110.76052856445312,120.45133972167969
-10.147124290466309,5.349404811859131,7.7441205978393555,110.76052856445312,120.45133972167969
-13.240857124328613,4.06341552734375,10.126529693603516,116.27461242675781,118.17446899414062
-13.240857124328613,4.06341552734375,10.126529693603516,116.27461242675781,118.17446899414062
-13.240857124328613,4.06341552734375,10.126529693603516,116.27461242675781,118.17446899414062
-13.240857124328613,4.06341552734375,10.126529693603516,116.27461242675781,118.17446899414062
-8.213497161865234,13.396255493164062,13.550979614257812,101.26052856445312,111.65544128417969
-8.213497161865234,13.396255493164062,13.550979614257812,101.26052856445312,111.65544128417969
-8.213497161865234,13.396255493164062,13.550979614257812,101.26052856445312,111.65544128417969
-8.213497161865234,13.396255493164062,13.550979614257812,101.26052856445312,111.65544128417969
-15.561285018920898,-6.971416473388672,-1.8324214220046997,134.4989013671875,212.21884155273438
-15.561285018920898,-6.971416473388672,-1.8324214220046997,134.4989013671875,212.21884155273438
-15.561285018920898,-6.971416473388672,-1.8324214220046997,134.4989013671875,212.21884155273438
-15.561285018920898,-6.971416473388672,-1.8324214220046997,134.4989013671875,212.21884155273438
-8.811358451843262,7.093177795410156,9.852084159851074,104.98985290527344,115.01284790039062
-8.811358451843262,7.093177795410156,9.852084159851074,104.98985290527344,115.01284790039062
-8.811358451843262,7.093177795410156,9.852084159851074,104.98985290527344,115.01284790039062
-8.811358451843262,7.093177795410156,9.852084159851074,104.98985290527344,115.01284790039062
-10.249861717224121,8.920165061950684,7.394214630126953,105.53556823730469,115.70191955566406
-10.249861717224121,8.920165061950684,7.394214630126953,105.53556823730469,115.70191955566406
-10.249861717224121,8.920165061950684,7.394214630126953,105.53556823730469,115.70191955566406
-10.249861717224121,8.920165061950684,7.394214630126953,105.53556823730469,115.70191955566406
-18.358013153076172,-9.87576675415039,-3.1852073669433594,130.14056396484375,164.2957763671875
-18.358013153076172,-9.87576675415039,-3.1852073669433594,130.14056396484375,164.2957763671875
-18.358013153076172,-9.87576675415039,-3.1852073669433594,130.14056396484375,164.2957763671875
-18.358013153076172,-9.87576675415039,-3.1852073669433594,130.14056396484375,164.2957763671875
-15.730379104614258,0.47158217430114746,-4.16068172454834,123.46405792236328,149.4325714111328
-15.730379104614258,0.47158217430114746,-4.16068172454834,123.46405792236328,149.4325714111328
-15.730379104614258,0.47158217430114746,-4.16068172454834,123.46405792236328,149.4325714111328
-15.730379104614258,0.47158217430114746,-4.16068172454834,123.46405792236328,149.4325714111328
-30.883909225463867,-19.941303253173828,-6.945114612579346,149.77781677246094,193.94186401367188
-30.883909225463867,-19.941303253173828,-6.945114612579346,149.77781677246094,193.94186401367188
-30.883909225463867,-19.941303253173828,-6.945114612579346,149.77781677246094,193.94186401367188
-30.883909225463867,-19.941303253173828,-6.945114612579346,149.77781677246094,193.94186401367188
-8.35733699798584,11.114360809326172,13.158395767211914,108.27813720703125,112.59640502929688
-8.35733699798584,11.114360809326172,13.158395767211914,108.27813720703125,112.59640502929688
-8.35733699798584,11.114360809326172,13.158395767211914,108.27813720703125,112.59640502929688
-8.35733699798584,11.114360809326172,13.158395767211914,108.27813720703125,112.59640502929688
-10.348798751831055,9.175788879394531,10.389373779296875,121.24609375,140.6240234375
-10.348798751831055,9.175788879394531,10.389373779296875,121.24609375,140.6240234375
-10.348798751831055,9.175788879394531,10.389373779296875,121.24609375,140.6240234375
-10.348798751831055,9.175788879394531,10.389373779296875,121.24609375,140.6240234375
-17.795122146606445,-2.1382951736450195,-0.0910722017288208,123.36958312988281,142.62570190429688
-17.795122146606445,-2.1382951736450195,-0.0910722017288208,123.36958312988281,142.62570190429688
-17.795122146606445,-2.1382951736450195,-0.0910722017288208,123.36958312988281,142.62570190429688
-17.795122146606445,-2.1382951736450195,-0.0910722017288208,123.36958312988281,142.62570190429688
-10.15259075164795,12.863858222961426,12.494231224060059,112.41531372070312,112.62315368652344
-10.15259075164795,12.863858222961426,12.494231224060059,112.41531372070312,112.62315368652344
-10.15259075164795,12.863858222961426,12.494231224060059,112.41531372070312,112.62315368652344
-10.15259075164795,12.863858222961426,12.494231224060059,112.41531372070312,112.62315368652344
-10.29417610168457,8.770737648010254,11.670862197875977,116.61918640136719,120.24147033691406
-10.29417610168457,8.770737648010254,11.670862197875977,116.61918640136719,120.24147033691406
-10.29417610168457,8.770737648010254,11.670862197875977,116.61918640136719,120.24147033691406
-10.29417610168457,8.770737648010254,11.670862197875977,116.61918640136719,120.24147033691406
-11.59006118774414,0.8682353496551514,4.761744499206543,118.37089538574219,127.84142303466797
-11.59006118774414,0.8682353496551514,4.761744499206543,118.37089538574219,127.84142303466797
-11.59006118774414,0.8682353496551514,4.761744499206543,118.37089538574219,127.84142303466797
-11.59006118774414,0.8682353496551514,4.761744499206543,118.37089538574219,127.84142303466797
-8.533795356750488,10.039100646972656,11.38729190826416,104.24626922607422,115.67109680175781
-8.533795356750488,10.039100646972656,11.38729190826416,104.24626922607422,115.67109680175781
-8.533795356750488,10.039100646972656,11.38729190826416,104.24626922607422,115.67109680175781
-8.533795356750488,10.039100646972656,11.38729190826416,104.24626922607422,115.67109680175781
-8.934712409973145,11.345863342285156,14.179570198059082,112.57842254638672,112.66091918945312
-8.934712409973145,11.345863342285156,14.179570198059082,112.57842254638672,112.66091918945312
-8.934712409973145,11.345863342285156,14.179570198059082,112.57842254638672,112.66091918945312
-8.934712409973145,11.345863342285156,14.179570198059082,112.57842254638672,112.66091918945312
-10.32165241241455,5.5404205322265625,8.469015121459961,109.75523376464844,120.22050476074219
-10.32165241241455,5.5404205322265625,8.469015121459961,109.75523376464844,120.22050476074219
-10.32165241241455,5.5404205322265625,8.469015121459961,109.75523376464844,120.22050476074219
-10.32165241241455,5.5404205322265625,8.469015121459961,109.75523376464844,120.22050476074219
-14.625822067260742,8.1074800491333,11.147541046142578,106.18392944335938,107.5511703491211
-14.625822067260742,8.1074800491333,11.147541046142578,106.18392944335938,107.5511703491211
-14.625822067260742,8.1074800491333,11.147541046142578,106.18392944335938,107.5511703491211
-14.625822067260742,8.1074800491333,11.147541046142578,106.18392944335938,107.5511703491211
-11.64139175415039,3.932979106903076,6.51719856262207,119.00029754638672,132.75852966308594
-11.64139175415039,3.932979106903076,6.51719856262207,119.00029754638672,132.75852966308594
-11.64139175415039,3.932979106903076,6.51719856262207,119.00029754638672,132.75852966308594
-11.64139175415039,3.932979106903076,6.51719856262207,119.00029754638672,132.75852966308594
-7.881965160369873,7.781983375549316,9.24340534210205,107.80270385742188,114.55464172363281
-7.881965160369873,7.781983375549316,9.24340534210205,107.80270385742188,114.55464172363281
-7.881965160369873,7.781983375549316,9.24340534210205,107.80270385742188,114.55464172363281
-7.881965160369873,7.781983375549316,9.24340534210205,107.80270385742188,114.55464172363281
-12.200191497802734,3.1316590309143066,2.0411739349365234,116.08277130126953,128.80459594726562
-12.200191497802734,3.1316590309143066,2.0411739349365234,116.08277130126953,128.80459594726562
-12.200191497802734,3.1316590309143066,2.0411739349365234,116.08277130126953,128.80459594726562
-12.200191497802734,3.1316590309143066,2.0411739349365234,116.08277130126953,128.80459594726562
-12.505024909973145,2.937685012817383,3.189850091934204,116.78235626220703,128.2539825439453
-12.505024909973145,2.937685012817383,3.189850091934204,116.78235626220703,128.2539825439453
-12.505024909973145,2.937685012817383,3.189850091934204,116.78235626220703,128.2539825439453
-12.505024909973145,2.937685012817383,3.189850091934204,116.78235626220703,128.2539825439453
-10.050371170043945,6.363359451293945,11.416524887084961,111.6709976196289,123.21157836914062
-10.050371170043945,6.363359451293945,11.416524887084961,111.6709976196289,123.21157836914062
-10.050371170043945,6.363359451293945,11.416524887084961,111.6709976196289,123.21157836914062
-10.050371170043945,6.363359451293945,11.416524887084961,111.6709976196289,123.21157836914062
-13.086589813232422,7.980219841003418,7.281611919403076,121.93545532226562,112.27009582519531
-13.086589813232422,7.980219841003418,7.281611919403076,121.93545532226562,112.27009582519531
-13.086589813232422,7.980219841003418,7.281611919403076,121.93545532226562,112.27009582519531
-13.086589813232422,7.980219841003418,7.281611919403076,121.93545532226562,112.27009582519531
-12.033506393432617,4.762260437011719,6.589897155761719,109.95150756835938,124.86946105957031
-12.033506393432617,4.762260437011719,6.589897155761719,109.95150756835938,124.86946105957031
-12.033506393432617,4.762260437011719,6.589897155761719,109.95150756835938,124.86946105957031
-12.033506393432617,4.762260437011719,6.589897155761719,109.95150756835938,124.86946105957031
-9.634220123291016,13.045323371887207,15.140144348144531,111.37882232666016,107.25177001953125
-9.634220123291016,13.045323371887207,15.140144348144531,111.37882232666016,107.25177001953125
-9.634220123291016,13.045323371887207,15.140144348144531,111.37882232666016,107.25177001953125
-9.634220123291016,13.045323371887207,15.140144348144531,111.37882232666016,107.25177001953125
-9.41097640991211,7.369340896606445,8.54796028137207,103.38841247558594,115.20530700683594
-9.41097640991211,7.369340896606445,8.54796028137207,103.38841247558594,115.20530700683594
-9.41097640991211,7.369340896606445,8.54796028137207,103.38841247558594,115.20530700683594
-9.41097640991211,7.369340896606445,8.54796028137207,103.38841247558594,115.20530700683594
-10.04710578918457,9.071335792541504,10.904451370239258,108.8843002319336,116.428955078125
-10.04710578918457,9.071335792541504,10.904451370239258,108.8843002319336,116.428955078125
-10.04710578918457,9.071335792541504,10.904451370239258,108.8843002319336,116.428955078125
-10.04710578918457,9.071335792541504,10.904451370239258,108.8843002319336,116.428955078125
-21.217296600341797,-7.271892547607422,-6.322659492492676,139.69845581054688,180.67466735839844
-21.217296600341797,-7.271892547607422,-6.322659492492676,139.69845581054688,180.67466735839844
-21.217296600341797,-7.271892547607422,-6.322659492492676,139.69845581054688,180.67466735839844
-21.217296600341797,-7.271892547607422,-6.322659492492676,139.69845581054688,180.67466735839844
-13.108945846557617,3.9006435871124268,7.986993789672852,118.62255859375,139.86819458007812
-13.108945846557617,3.9006435871124268,7.986993789672852,118.62255859375,139.86819458007812
-13.108945846557617,3.9006435871124268,7.986993789672852,118.62255859375,139.86819458007812
-13.108945846557617,3.9006435871124268,7.986993789672852,118.62255859375,139.86819458007812
-11.98689079284668,2.5424234867095947,2.857700824737549,110.66641235351562,119.07156372070312
-11.98689079284668,2.5424234867095947,2.857700824737549,110.66641235351562,119.07156372070312
-11.98689079284668,2.5424234867095947,2.857700824737549,110.66641235351562,119.07156372070312
-11.98689079284668,2.5424234867095947,2.857700824737549,110.66641235351562,119.07156372070312
-20.165924072265625,-13.582328796386719,-14.374251365661621,143.4051513671875,153.8971710205078
-20.165924072265625,-13.582328796386719,-14.374251365661621,143.4051513671875,153.8971710205078
-20.165924072265625,-13.582328796386719,-14.374251365661621,143.4051513671875,153.8971710205078
-20.165924072265625,-13.582328796386719,-14.374251365661621,143.4051513671875,153.8971710205078
-8.775465965270996,6.131500244140625,9.352792739868164,110.03854370117188,116.279541015625
-8.775465965270996,6.131500244140625,9.352792739868164,110.03854370117188,116.279541015625
-8.775465965270996,6.131500244140625,9.352792739868164,110.03854370117188,116.279541015625
-8.775465965270996,6.131500244140625,9.352792739868164,110.03854370117188,116.279541015625
-8.067239761352539,10.697273254394531,12.381307601928711,104.13086700439453,112.65377807617188
-8.067239761352539,10.697273254394531,12.381307601928711,104.13086700439453,112.65377807617188
-8.067239761352539,10.697273254394531,12.381307601928711,104.13086700439453,112.65377807617188
-8.067239761352539,10.697273254394531,12.381307601928711,104.13086700439453,112.65377807617188
-11.608100891113281,7.9901652336120605,12.881303787231445,112.6810302734375,112.2723388671875
-11.608100891113281,7.9901652336120605,12.881303787231445,112.6810302734375,112.2723388671875
-11.608100891113281,7.9901652336120605,12.881303787231445,112.6810302734375,112.2723388671875
-11.608100891113281,7.9901652336120605,12.881303787231445,112.6810302734375,112.2723388671875
-10.532258033752441,10.028433799743652,11.035334587097168,106.33338928222656,115.26409912109375
-10.532258033752441,10.028433799743652,11.035334587097168,106.33338928222656,115.26409912109375
-10.532258033752441,10.028433799743652,11.035334587097168,106.33338928222656,115.26409912109375
-10.532258033752441,10.028433799743652,11.035334587097168,106.33338928222656,115.26409912109375
-10.94492244720459,7.061329364776611,7.779980659484863,114.03556823730469,123.4560546875
-10.94492244720459,7.061329364776611,7.779980659484863,114.03556823730469,123.4560546875
-10.94492244720459,7.061329364776611,7.779980659484863,114.03556823730469,123.4560546875
-10.94492244720459,7.061329364776611,7.779980659484863,114.03556823730469,123.4560546875
-15.663944244384766,-0.028719529509544373,1.7936639785766602,114.14845275878906,133.3074188232422
-15.663944244384766,-0.028719529509544373,1.7936639785766602,114.14845275878906,133.3074188232422
-15.663944244384766,-0.028719529509544373,1.7936639785766602,114.14845275878906,133.3074188232422
-15.663944244384766,-0.028719529509544373,1.7936639785766602,114.14845275878906,133.3074188232422
-8.175947189331055,11.92373275756836,13.819255828857422,105.21375274658203,112.22532653808594
-8.175947189331055,11.92373275756836,13.819255828857422,105.21375274658203,112.22532653808594
-8.175947189331055,11.92373275756836,13.819255828857422,105.21375274658203,112.22532653808594
-8.175947189331055,11.92373275756836,13.819255828857422,105.21375274658203,112.22532653808594
-12.068673133850098,7.456218242645264,5.706378936767578,112.77386474609375,114.199951171875
-12.068673133850098,7.456218242645264,5.706378936767578,112.77386474609375,114.199951171875
-12.068673133850098,7.456218242645264,5.706378936767578,112.77386474609375,114.199951171875
-12.068673133850098,7.456218242645264,5.706378936767578,112.77386474609375,114.199951171875
-13.167950630187988,5.264446258544922,6.65220308303833,114.1090087890625,126.82417297363281
-13.167950630187988,5.264446258544922,6.65220308303833,114.1090087890625,126.82417297363281
-13.167950630187988,5.264446258544922,6.65220308303833,114.1090087890625,126.82417297363281
-13.167950630187988,5.264446258544922,6.65220308303833,114.1090087890625,126.82417297363281
-10.654878616333008,5.967893600463867,8.106021881103516,110.11442565917969,110.91474914550781
-10.654878616333008,5.967893600463867,8.106021881103516,110.11442565917969,110.91474914550781
-10.654878616333008,5.967893600463867,8.106021881103516,110.11442565917969,110.91474914550781
-10.654878616333008,5.967893600463867,8.106021881103516,110.11442565917969,110.91474914550781
-18.718318939208984,-6.85579776763916,1.198395848274231,122.4700927734375,134.402587890625
-18.718318939208984,-6.85579776763916,1.198395848274231,122.4700927734375,134.402587890625
-18.718318939208984,-6.85579776763916,1.198395848274231,122.4700927734375,134.402587890625
-18.718318939208984,-6.85579776763916,1.198395848274231,122.4700927734375,134.402587890625
-22.557281494140625,-6.608100414276123,-5.530244827270508,148.4496307373047,217.59559631347656
-22.557281494140625,-6.608100414276123,-5.530244827270508,148.4496307373047,217.59559631347656
-22.557281494140625,-6.608100414276123,-5.530244827270508,148.4496307373047,217.59559631347656
-22.557281494140625,-6.608100414276123,-5.530244827270508,148.4496307373047,217.59559631347656
-15.892297744750977,0.5372231602668762,1.1103589534759521,121.8819580078125,152.2117919921875
-15.892297744750977,0.5372231602668762,1.1103589534759521,121.8819580078125,152.2117919921875
-15.892297744750977,0.5372231602668762,1.1103589534759521,121.8819580078125,152.2117919921875
-15.892297744750977,0.5372231602668762,1.1103589534759521,121.8819580078125,152.2117919921875
-8.815898895263672,8.637682914733887,10.090006828308105,104.02659606933594,115.05221557617188
-8.815898895263672,8.637682914733887,10.090006828308105,104.02659606933594,115.05221557617188
-8.815898895263672,8.637682914733887,10.090006828308105,104.02659606933594,115.05221557617188
-8.815898895263672,8.637682914733887,10.090006828308105,104.02659606933594,115.05221557617188
-8.276610374450684,15.03121566772461,16.28586769104004,103.0621337890625,113.72296142578125
-8.276610374450684,15.03121566772461,16.28586769104004,103.0621337890625,113.72296142578125
-8.276610374450684,15.03121566772461,16.28586769104004,103.0621337890625,113.72296142578125
-8.276610374450684,15.03121566772461,16.28586769104004,103.0621337890625,113.72296142578125
-10.342473983764648,3.9944887161254883,6.820455074310303,110.53665161132812,119.810302734375
-10.342473983764648,3.9944887161254883,6.820455074310303,110.53665161132812,119.810302734375
-10.342473983764648,3.9944887161254883,6.820455074310303,110.53665161132812,119.810302734375
-10.342473983764648,3.9944887161254883,6.820455074310303,110.53665161132812,119.810302734375
-10.524449348449707,9.55470085144043,10.451051712036133,105.03884887695312,113.46994018554688
-10.524449348449707,9.55470085144043,10.451051712036133,105.03884887695312,113.46994018554688
-10.524449348449707,9.55470085144043,10.451051712036133,105.03884887695312,113.46994018554688
-10.524449348449707,9.55470085144043,10.451051712036133,105.03884887695312,113.46994018554688
-12.087273597717285,4.8671135902404785,7.884343147277832,115.6905746459961,118.12663269042969
-12.087273597717285,4.8671135902404785,7.884343147277832,115.6905746459961,118.12663269042969
